"report_date","asin","cost","clicks","impressions"
"2021-08-12","C082MQX14W","0.64",1,269
"2021-08-12","C082MQX14W","1.96",5,813
"2021-08-12","C082MQX14W","0.82",2,71
"2021-08-13","C082MQX14W","2.63",6,380
"2021-08-13","C082MQX14W","1.26",4,99
"2021-08-14","C082MQX14W","0.26",1,459
"2021-08-14","C082MQX14W","0.47",1,972
"2021-08-15","C082MQX14W","1.89",5,380
"2021-08-15","C082MQX14W","0.66",2,933
"2021-08-16","C082MQX14W","0.14",1,406
"2021-08-16","C082MQX14W","0.98",3,1023
"2021-08-16","C082MQX14W","0.82",2,102
"2021-08-17","C082MQX14W","1.52",6,439
"2021-08-17","C082MQX14W","0.49",2,1039
"2021-08-17","C082MQX14W","0.46",2,76
"2021-08-18","C082MQX14W","2.06",5,472
"2021-08-18","C082MQX14W","0.80",2,1062
"2021-08-19","C082MQX14W","0.22",1,407
"2021-08-19","C082MQX14W","1.92",6,597
"2021-08-19","C082MQX14W","0.39",2,72
"2021-08-20","C082MQX14W","1.04",4,275
"2021-08-21","C082MQX14W","0.99",4,744
"2021-08-22","C082MQX14W","1.72",6,322
"2021-08-22","C082MQX14W","0.61",2,1306
"2021-08-23","C082MQX14W","2.23",6,509
"2021-08-23","C082MQX14W","0.56",2,1855
"2021-08-24","C082MQX14W","3.92",9,530
"2021-08-24","C082MQX14W","0.92",1,25
"2021-08-24","C082MQX14W","6.16",11,2752
"2021-08-24","C082MQX14W","1.28",3,243
"2021-08-25","C082MQX14W","2.59",4,400
"2021-08-25","C082MQX14W","4.03",8,2113
"2021-08-25","C082MQX14W","0.54",1,178
"2021-08-26","C082MQX14W","0.50",1,185
"2021-08-26","C082MQX14W","3.41",7,700
"2021-08-26","C082MQX14W","1.74",4,309
"2021-08-26","C082MQX14W","0.60",1,237
"2021-08-27","C082MQX14W","0.86",2,485
"2021-08-27","C082MQX14W","2.33",4,2305
"2021-08-28","C082MQX14W","0.74",1,436
"2021-08-28","C082MQX14W","4.96",8,3343
"2021-08-29","C082MQX14W","1.41",3,603
"2021-08-29","C082MQX14W","2.33",4,369
"2021-08-29","C082MQX14W","10.53",16,3655
"2021-08-30","C082MQX14W","1.85",3,327
"2021-08-30","C082MQX14W","5.25",8,696
"2021-08-30","C082MQX14W","11.92",16,4115
"2021-08-31","C082MQX14W","0.34",1,591
"2021-08-31","C082MQX14W","4.44",9,739
"2021-08-31","C082MQX14W","14.43",19,4092
"2021-09-01","C082MQX14W","3.35",4,617
"2021-09-01","C082MQX14W","4.87",8,831
"2021-09-01","C082MQX14W","12.17",15,4171
"2021-09-02","C082MQX14W","3.37",4,337
"2021-09-02","C082MQX14W","6.94",10,570
"2021-09-02","C082MQX14W","3.31",5,2343
"2021-09-03","C082MQX14W","1.68",3,208
"2021-09-03","C082MQX14W","1.50",2,643
"2021-09-03","C082MQX14W","1.39",2,2186
"2021-09-04","C082MQX14W","5.25",7,413
"2021-09-04","C082MQX14W","7.47",17,792
"2021-09-04","C082MQX14W","4.84",7,2403
"2021-09-05","C082MQX14W","0.71",1,195
"2021-09-05","C082MQX14W","4.16",9,591
"2021-09-05","C082MQX14W","4.49",6,2310
"2021-09-06","C082MQX14W","1.07",2,379
"2021-09-06","C082MQX14W","1.52",4,405
"2021-09-06","C082MQX14W","6.90",10,1486
"2021-09-07","C082MQX14W","1.35",3,207
"2021-09-07","C082MQX14W","1.39",2,313
"2021-09-07","C082MQX14W","5.05",8,1520
"2021-09-08","C082MQX14W","0.51",1,232
"2021-09-08","C082MQX14W","3.39",8,366
"2021-09-08","C082MQX14W","3.08",5,2234
"2021-09-09","C082MQX14W","0.60",1,186
"2021-09-09","C082MQX14W","2.28",4,382
"2021-09-09","C082MQX14W","2.58",5,1804
"2021-09-10","C082MQX14W","1.16",2,333
"2021-09-10","C082MQX14W","3.13",7,345
"2021-09-10","C082MQX14W","2.64",4,1835
"2021-09-11","C082MQX14W","0.87",1,21
"2021-09-11","C082MQX14W","0.90",2,289
"2021-09-11","C082MQX14W","4.29",10,513
"2021-09-11","C082MQX14W","3.72",6,1603
"2021-09-12","C082MQX14W","0.80",1,356
"2021-09-12","C082MQX14W","2.74",6,538
"2021-09-12","C082MQX14W","3.93",7,2182
"2021-09-13","C082MQX14W","0.17",1,123
"2021-09-13","C082MQX14W","3.83",10,472
"2021-09-13","C082MQX14W","2.73",5,1746
"2021-09-14","C082MQX14W","0.76",2,124
"2021-09-14","C082MQX14W","3.54",7,438
"2021-09-14","C082MQX14W","6.86",9,2352
"2021-09-15","C082MQX14W","1.44",3,138
"2021-09-15","C082MQX14W","4.22",7,481
"2021-09-15","C082MQX14W","8.91",12,1961
"2021-09-16","C082MQX14W","0.87",1,174
"2021-09-16","C082MQX14W","2.09",4,289
"2021-09-16","C082MQX14W","4.32",7,1720
"2021-09-17","C082MQX14W","0.49",1,103
"2021-09-17","C082MQX14W","0.19",1,180
"2021-09-17","C082MQX14W","3.56",7,371
"2021-09-17","C082MQX14W","2.09",3,1488
"2021-09-18","C082MQX14W","0.62",1,278
"2021-09-18","C082MQX14W","3.29",7,396
"2021-09-18","C082MQX14W","3.90",7,2279
"2021-09-19","C082MQX14W","0.79",1,261
"2021-09-19","C082MQX14W","2.43",6,497
"2021-09-19","C082MQX14W","8.71",13,2218
"2021-09-20","C082MQX14W","2.25",5,214
"2021-09-20","C082MQX14W","2.70",7,401
"2021-09-20","C082MQX14W","2.80",4,1868
"2021-09-21","C082MQX14W","0.45",1,217
"2021-09-21","C082MQX14W","5.03",9,459
"2021-09-21","C082MQX14W","2.15",4,1801
"2021-09-22","C082MQX14W","1.15",2,193
"2021-09-22","C082MQX14W","4.15",10,412
"2021-09-22","C082MQX14W","2.63",6,1441
"2021-09-23","C082MQX14W","3.45",8,583
"2021-09-23","C082MQX14W","4.55",6,2104
"2021-09-24","C082MQX14W","1.04",1,129
"2021-09-24","C082MQX14W","1.75",4,422
"2021-09-24","C082MQX14W","2.91",4,1720
"2021-09-25","C082MQX14W","0.72",1,29
"2021-09-25","C082MQX14W","1.99",4,542
"2021-09-25","C082MQX14W","3.25",5,473
"2021-09-25","C082MQX14W","3.09",5,1823
"2021-09-26","C082MQX14W","1.17",2,175
"2021-09-26","C082MQX14W","1.30",3,674
"2021-09-26","C082MQX14W","2.32",5,622
"2021-09-26","C082MQX14W","5.25",10,1875
"2021-09-27","C082MQX14W","0.62",1,211
"2021-09-27","C082MQX14W","2.40",5,1293
"2021-09-28","C082MQX14W","2.08",4,529
"2021-09-28","C082MQX14W","2.06",3,376
"2021-09-28","C082MQX14W","2.49",6,823
"2021-09-29","C082MQX14W","0.66",1,167
"2021-09-29","C082MQX14W","1.33",3,318
"2021-09-29","C082MQX14W","1.89",3,1199
"2021-09-30","C082MQX14W","0.50",1,54
"2021-09-30","C082MQX14W","0.80",1,101
"2021-10-01","C082MQX14W","0.19",1,277
"2021-10-01","C082MQX14W","2.26",6,249
"2021-10-01","C082MQX14W","0.42",1,97
"2021-10-02","C082MQX14W","0.42",2,175
"2021-10-02","C082MQX14W","2.26",4,177
"2021-10-02","C082MQX14W","2.71",6,1516
"2021-10-03","C082MQX14W","2.29",6,376
"2021-10-03","C082MQX14W","6.62",11,2389
"2021-10-04","C082MQX14W","0.42",1,142
"2021-10-04","C082MQX14W","1.19",3,250
"2021-10-04","C082MQX14W","2.95",6,2108
"2021-10-05","C082MQX14W","3.08",6,387
"2021-10-05","C082MQX14W","0.10",1,123
"2021-10-05","C082MQX14W","3.76",8,1605
"2021-10-06","C082MQX14W","3.11",3,150
"2021-10-06","C082MQX14W","6.00",10,1166
"2021-10-07","C082MQX14W","0.69",1,9
"2021-10-07","C082MQX14W","1.31",2,211
"2021-10-07","C082MQX14W","1.98",5,169
"2021-10-07","C082MQX14W","2.11",3,1088
"2021-10-08","C082MQX14W","1.75",2,121
"2021-10-08","C082MQX14W","0.42",2,225
"2021-10-08","C082MQX14W","3.33",4,603
"2021-10-09","C082MQX14W","0.74",4,231
"2021-10-09","C082MQX14W","2.18",5,681
"2021-10-10","C082MQX14W","0.67",1,123
"2021-10-10","C082MQX14W","0.41",2,145
"2021-10-10","C082MQX14W","7.32",13,685
"2021-10-11","C082MQX14W","0.52",1,100
"2021-10-11","C082MQX14W","2.11",3,82
"2021-10-11","C082MQX14W","1.11",2,668
"2021-10-12","C082MQX14W","1.42",2,143
"2021-10-12","C082MQX14W","3.50",6,893
"2021-10-13","C082MQX14W","0.17",1,215
"2021-10-13","C082MQX14W","0.68",4,223
"2021-10-13","C082MQX14W","7.79",17,2315
"2021-10-14","C082MQX14W","1.34",3,174
"2021-10-14","C082MQX14W","0.46",1,232
"2021-10-14","C082MQX14W","1.63",4,201
"2021-10-14","C082MQX14W","5.99",10,2276
"2021-10-15","C082MQX14W","1.98",3,578
"2021-10-15","C082MQX14W","0.43",2,291
"2021-10-15","C082MQX14W","11.16",18,2526
"2021-10-16","C082MQX14W","3.02",8,341
"2021-10-16","C082MQX14W","7.14",13,2679
"2021-10-17","C082MQX14W","0.65",1,400
"2021-10-17","C082MQX14W","4.03",7,525
"2021-10-17","C082MQX14W","13.32",20,2701
"2021-10-18","C082MQX14W","4.03",6,597
"2021-10-18","C082MQX14W","3.93",11,532
"2021-10-18","C082MQX14W","6.18",11,2293
"2021-10-19","C082MQX14W","6.54",10,492
"2021-10-19","C082MQX14W","3.95",4,384
"2021-10-19","C082MQX14W","11.23",13,2972
"2021-10-20","C082MQX14W","2.68",3,1407
"2021-10-20","C082MQX14W","1.68",6,467
"2021-10-20","C082MQX14W","9.69",11,2682
"2021-10-21","C082MQX14W","0.70",1,55
"2021-10-21","C082MQX14W","3.92",5,360
"2021-10-22","C082MQX14W","0.87",1,1063
"2021-10-22","C082MQX14W","1.10",2,866
"2021-10-22","C082MQX14W","1.19",3,332
"2021-10-23","C082MQX14W","1.33",3,1190
"2021-10-23","C082MQX14W","3.02",4,152
"2021-10-24","C082MQX14W","4.02",6,1311
"2021-10-24","C082MQX14W","1.72",2,1393
"2021-10-24","C082MQX14W","0.68",3,235
"2021-10-25","C082MQX14W","2.26",4,1738
"2021-10-25","C082MQX14W","4.25",5,1464
"2021-10-25","C082MQX14W","1.53",3,209
"2021-10-26","C082MQX14W","7.44",8,2149
"2021-10-26","C082MQX14W","0.95",1,679
"2021-10-26","C082MQX14W","2.04",3,251
"2021-10-27","C082MQX14W","1.75",5,1754
"2021-10-27","C082MQX14W","1.20",2,593
"2021-10-27","C082MQX14W","3.12",4,240
"2021-10-28","C082MQX14W","6.13",7,1873
"2021-10-28","C082MQX14W","1.76",5,242
"2021-10-29","C082MQX14W","0.60",1,19
"2021-10-29","C082MQX14W","4.03",5,1678
"2021-10-29","C082MQX14W","1.20",2,226
"2021-10-29","C082MQX14W","0.73",2,174
"2021-10-30","C082MQX14W","4.69",6,1796
"2021-10-30","C082MQX14W","0.75",1,704
"2021-10-30","C082MQX14W","2.23",4,296
"2021-10-31","C082MQX14W","5.95",7,1237
"2021-10-31","C082MQX14W","1.32",2,741
"2021-10-31","C082MQX14W","2.66",5,184
"2021-11-01","C082MQX14W","0.43",1,351
"2021-11-01","C082MQX14W","2.80",3,1241
"2021-11-01","C082MQX14W","2.33",3,379
"2021-11-01","C082MQX14W","3.63",5,217
"2021-11-02","C082MQX14W","1.19",3,777
"2021-11-02","C082MQX14W","0.45",1,609
"2021-11-02","C082MQX14W","0.96",1,413
"2021-11-02","C082MQX14W","0.41",2,129
"2021-11-03","C082MQX14W","0.30",1,411
"2021-11-03","C082MQX14W","1.32",3,421
"2021-11-03","C082MQX14W","1.24",2,716
"2021-11-03","C082MQX14W","0.12",1,106
"2021-11-04","C082MQX14W","1.45",3,486
"2021-11-04","C082MQX14W","1.65",2,88
"2021-11-05","C082MQX14W","2.00",4,563
"2021-11-05","C082MQX14W","2.53",3,826
"2021-11-05","C082MQX14W","0.57",2,100
"2021-11-06","C082MQX14W","1.37",2,355
"2021-11-06","C082MQX14W","2.35",3,869
"2021-11-06","C082MQX14W","0.50",1,88
"2021-11-07","C082MQX14W","0.89",2,403
"2021-11-07","C082MQX14W","2.62",3,964
"2021-11-07","C082MQX14W","1.71",4,98
"2021-11-08","C082MQX14W","0.81",2,304
"2021-11-08","C082MQX14W","0.19",3,196
"2021-11-09","C082MQX14W","0.42",1,558
"2021-11-09","C082MQX14W","0.41",1,111
"2021-11-10","C082MQX14W","1.04",2,184
"2021-11-10","C082MQX14W","0.03",1,197
"2021-11-11","C082MQX14W","2.13",3,683
"2021-11-11","C082MQX14W","0.60",2,180
"2021-11-11","C082MQX14W","0.50",1,398
"2021-11-12","C082MQX14W","0.52",1,152
"2021-11-13","C082MQX14W","2.05",3,175
"2021-11-13","C082MQX14W","2.31",3,373
"2021-11-14","C082MQX14W","0.70",2,470
"2021-11-14","C082MQX14W","1.30",3,209
"2021-11-14","C082MQX14W","0.61",1,264
"2021-11-14","C082MQX14W","0.66",2,70
"2021-11-15","C082MQX14W","1.31",2,375
"2021-11-15","C082MQX14W","0.80",1,185
"2021-11-16","C082MQX14W","1.23",3,495
"2021-11-16","C082MQX14W","3.87",9,1539
"2021-11-16","C082MQX14W","1.03",2,201
"2021-11-17","C082MQX14W","4.49",6,1265
"2021-11-17","C082MQX14W","1.07",2,416
"2021-11-17","C082MQX14W","1.22",2,184
"2021-11-18","C082MQX14W","0.53",1,287
"2021-11-18","C082MQX14W","0.72",1,117
"2021-11-19","C082MQX14W","0.49",1,565
"2021-11-19","C082MQX14W","3.72",5,1307
"2021-11-20","C082MQX14W","0.39",1,546
"2021-11-20","C082MQX14W","4.17",6,628
"2021-11-20","C082MQX14W","0.66",1,121
"2021-11-20","C082MQX14W","0.98",2,101
"2021-11-21","C082MQX14W","0.55",1,548
"2021-11-21","C082MQX14W","0.29",1,1
"2021-11-21","C082MQX14W","4.50",7,816
"2021-11-21","C082MQX14W","1.64",2,225
"2021-11-22","C082MQX14W","0.49",1,459
"2021-11-22","C082MQX14W","2.96",4,1048
"2021-11-23","C082MQX14W","6.10",10,1702
"2021-11-23","C082MQX14W","1.60",2,234
"2021-11-23","C082MQX14W","0.37",3,117
"2021-11-24","C082MQX14W","11.81",11,3593
"2021-11-24","C082MQX14W","1.00",1,434
"2021-11-24","C082MQX14W","3.40",5,399
"2021-11-25","C082MQX14W","21.24",17,4707
"2021-11-25","C082MQX14W","1.00",1,314
"2021-11-25","C082MQX14W","3.84",5,676
"2021-11-26","C082MQX14W","30.33",21,5767
"2021-11-26","C082MQX14W","16.67",13,717
"2021-11-27","C082MQX14W","15.99",12,2617
"2021-11-27","C082MQX14W","3.87",3,322
"2021-11-28","C082MQX14W","11.60",13,3071
"2021-11-28","C082MQX14W","0.89",1,293
"2021-11-28","C082MQX14W","1.20",1,194
"2021-11-29","C082MQX14W","0.82",1,84
"2021-11-29","C082MQX14W","1.07",1,930
"2021-11-29","C082MQX14W","0.72",1,123
"2021-11-29","C082MQX14W","2.02",3,255
"2021-11-30","C082MQX14W","0.55",1,59
"2021-11-30","C082MQX14W","0.63",1,1791
"2021-11-30","C082MQX14W","0.64",1,218
"2021-11-30","C082MQX14W","5.64",6,322
"2021-12-01","C082MQX14W","12.83",15,3121
"2021-12-01","C082MQX14W","1.00",1,308
"2021-12-01","C082MQX14W","9.35",9,821
"2021-12-02","C082MQX14W","5.83",9,2142
"2021-12-02","C082MQX14W","0.94",2,312
"2021-12-02","C082MQX14W","0.07",1,412
"2021-12-03","C082MQX14W","4.20",7,2648
"2021-12-03","C082MQX14W","2.04",2,406
"2021-12-03","C082MQX14W","2.66",4,333
"2021-12-04","C082MQX14W","0.60",1,424
"2021-12-04","C082MQX14W","4.73",4,2836
"2021-12-04","C082MQX14W","2.17",3,938
"2021-12-04","C082MQX14W","2.21",5,246
"2021-12-05","C082MQX14W","16.63",20,3635
"2021-12-05","C082MQX14W","4.76",5,1376
"2021-12-05","C082MQX14W","1.85",2,722
"2021-12-06","C082MQX14W","18.53",18,3543
"2021-12-06","C082MQX14W","2.58",3,1226
"2021-12-06","C082MQX14W","3.23",4,375
"2021-12-07","C082MQX14W","3.51",6,1194
"2021-12-07","C082MQX14W","1.50",3,437
"2021-12-07","C082MQX14W","0.66",1,211
"2021-12-08","C082MQX14W","10.78",14,2141
"2021-12-08","C082MQX14W","4.01",5,827
"2021-12-09","C082MQX14W","2.37",4,803
"2021-12-09","C082MQX14W","1.65",2,529
"2021-12-10","C082MQX14W","3.61",5,550
"2021-12-10","C082MQX14W","1.88",2,363
"2021-12-11","C082MQX14W","0.55",1,44
"2021-12-11","C082MQX14W","0.65",1,458
"2021-12-11","C082MQX14W","1.38",2,402
"2021-12-12","C082MQX14W","2.76",4,454
"2021-12-12","C082MQX14W","0.44",1,253
"2021-12-12","C082MQX14W","0.89",1,90
"2021-12-13","C082MQX14W","1.80",3,404
"2021-12-13","C082MQX14W","0.41",1,202
"2021-12-14","C082MQX14W","0.51",1,284
"2021-12-15","C082MQX14W","0.98",2,13
"2021-12-15","C082MQX14W","4.18",8,2075
"2021-12-15","C082MQX14W","1.00",1,519
"2021-12-15","C082MQX14W","1.11",2,281
"2021-12-16","C082MQX14W","4.93",6,1552
"2021-12-16","C082MQX14W","1.51",2,518
"2021-12-16","C082MQX14W","1.51",2,127
"2021-12-17","C082MQX14W","0.96",2,858
"2021-12-17","C082MQX14W","0.49",1,191
"2021-12-17","C082MQX14W","1.01",2,61
"2021-12-18","C082MQX14W","0.03",1,22
"2021-12-18","C082MQX14W","3.20",8,1273
"2021-12-18","C082MQX14W","0.27",1,390
"2021-12-18","C082MQX14W","0.58",3,161
"2021-12-19","C082MQX14W","3.32",5,1915
"2021-12-19","C082MQX14W","0.68",1,861
"2021-12-19","C082MQX14W","0.07",1,248
"2021-12-20","C082MQX14W","1.67",3,1685
"2021-12-20","C082MQX14W","2.34",4,650
"2021-12-20","C082MQX14W","1.23",3,206
"2021-12-21","C082MQX14W","0.76",1,16
"2021-12-21","C082MQX14W","5.73",9,2449
"2021-12-21","C082MQX14W","0.75",2,1103
"2021-12-21","C082MQX14W","4.93",7,328
"2021-12-22","C082MQX14W","0.79",1,30
"2021-12-22","C082MQX14W","3.27",5,2572
"2021-12-22","C082MQX14W","0.03",1,157
"2021-12-23","C082MQX14W","5.92",11,1921
"2021-12-23","C082MQX14W","1.40",2,1008
"2021-12-23","C082MQX14W","0.33",1,196
"2021-12-24","C082MQX14W","0.79",2,951
"2021-12-24","C082MQX14W","0.65",1,131
"2021-12-24","C082MQX14W","0.17",1,171
"2021-12-25","C082MQX14W","8.91",12,2245
"2021-12-25","C082MQX14W","0.59",1,732
"2021-12-25","C082MQX14W","1.65",3,303
"2021-12-26","C082MQX14W","6.62",10,3593
"2021-12-26","C082MQX14W","4.70",5,1616
"2021-12-26","C082MQX14W","0.79",4,258
"2021-12-27","C082MQX14W","7.69",8,3752
"2021-12-27","C082MQX14W","2.49",3,1105
"2021-12-27","C082MQX14W","1.42",2,216
"2021-12-28","C082MQX14W","0.68",1,22
"2021-12-28","C082MQX14W","4.50",6,2485
"2021-12-28","C082MQX14W","1.69",5,225
"2021-12-29","C082MQX14W","0.54",1,53
"2021-12-29","C082MQX14W","0.25",1,24
"2021-12-29","C082MQX14W","4.97",6,2604
"2021-12-29","C082MQX14W","0.83",1,175
"2021-12-30","C082MQX14W","3.46",5,1446
"2021-12-31","C082MQX14W","2.10",3,1160
"2021-12-31","C082MQX14W","0.75",1,187
"2021-12-31","C082MQX14W","0.52",1,95
"2022-01-01","C082MQX14W","4.90",13,1581
"2022-01-01","C082MQX14W","1.81",5,270
"2022-01-01","C082MQX14W","3.06",4,344
"2022-01-02","C082MQX14W","0.26",1,15
"2022-01-02","C082MQX14W","7.28",10,2724
"2022-01-02","C082MQX14W","0.61",1,742
"2022-01-02","C082MQX14W","0.70",3,345
"2022-01-03","C082MQX14W","3.78",5,2317
"2022-01-03","C082MQX14W","0.82",2,385
"2022-01-03","C082MQX14W","3.09",8,312
"2022-01-04","C082MQX14W","4.55",9,2028
"2022-01-04","C082MQX14W","1.34",4,327
"2022-01-05","C082MQX14W","6.60",14,2449
"2022-01-05","C082MQX14W","0.66",1,298
"2022-01-06","C082MQX14W","9.55",18,1995
"2022-01-06","C082MQX14W","4.42",6,353
"2022-01-07","C082MQX14W","2.54",8,2641
"2022-01-07","C082MQX14W","0.64",1,409
"2022-01-07","C082MQX14W","4.39",6,338
"2022-01-08","C082MQX14W","5.19",10,2834
"2022-01-08","C082MQX14W","1.43",4,307
"2022-01-09","C082MQX14W","5.27",7,2544
"2022-01-09","C082MQX14W","0.63",5,379
"2022-01-10","C082MQX14W","0.65",1,3
"2022-01-10","C082MQX14W","6.46",9,2849
"2022-01-10","C082MQX14W","2.63",3,410
"2022-01-11","C082MQX14W","14.22",16,3287
"2022-01-11","C082MQX14W","1.91",5,353
"2022-01-12","C082MQX14W","0.29",1,16
"2022-01-12","C082MQX14W","9.80",17,3724
"2022-01-12","C082MQX14W","1.19",2,1282
"2022-01-12","C082MQX14W","1.62",2,325
"2022-01-13","C082MQX14W","4.06",9,2563
"2022-01-13","C082MQX14W","2.15",4,2051
"2022-01-13","C082MQX14W","0.34",1,512
"2022-01-14","C082MQX14W","10.31",16,2519
"2022-01-14","C082MQX14W","1.82",2,2207
"2022-01-14","C082MQX14W","3.33",4,507
"2022-01-15","C082MQX14W","0.72",1,48
"2022-01-15","C082MQX14W","6.55",9,2530
"2022-01-15","C082MQX14W","3.98",8,2817
"2022-01-15","C082MQX14W","3.65",6,550
"2022-01-16","C082MQX14W","14.56",18,3736
"2022-01-16","C082MQX14W","4.89",10,6367
"2022-01-16","C082MQX14W","4.20",10,589
"2022-01-17","C082MQX14W","2.16",5,1120
"2022-01-17","C082MQX14W","1.33",2,1023
"2022-01-17","C082MQX14W","0.54",5,231
"2022-02-18","C082MQX14W","0.28",1,1157
"2022-02-18","C082MQX14W","0.88",6,178
"2022-02-19","C082MQX14W","0.32",1,93
"2022-02-19","C082MQX14W","0.20",1,44
"2022-02-19","C082MQX14W","13.62",23,4974
"2022-02-19","C082MQX14W","8.35",20,596
"2022-02-20","C082MQX14W","0.03",1,78
"2022-02-20","C082MQX14W","0.86",2,1452
"2022-02-20","C082MQX14W","14.14",21,10538
"2022-02-20","C082MQX14W","4.35",10,491
"2022-02-21","C082MQX14W","0.33",1,49
"2022-02-21","C082MQX14W","2.36",3,1121
"2022-02-21","C082MQX14W","1.38",2,3101
"2022-02-21","C082MQX14W","5.39",13,587
"2022-02-22","C082MQX14W","3.04",6,2350
"2022-02-22","C082MQX14W","3.06",4,2596
"2022-02-22","C082MQX14W","5.89",14,762
"2022-02-23","C082MQX14W","2.60",4,2111
"2022-02-23","C082MQX14W","1.49",2,2598
"2022-02-23","C082MQX14W","2.17",5,587
"2022-02-24","C082MQX14W","0.55",1,16
"2022-02-24","C082MQX14W","1.14",2,2694
"2022-02-24","C082MQX14W","4.25",7,5270
"2022-02-24","C082MQX14W","3.73",9,682
"2022-02-25","C082MQX14W","0.81",1,1718
"2022-02-25","C082MQX14W","2.71",5,2351
"2022-02-25","C082MQX14W","4.64",7,560
"2022-02-26","C082MQX14W","3.12",5,2919
"2022-02-26","C082MQX14W","2.75",5,2532
"2022-02-26","C082MQX14W","8.60",22,1165
"2022-02-27","C082MQX14W","2.62",5,2372
"2022-02-27","C082MQX14W","4.40",8,2678
"2022-02-27","C082MQX14W","3.78",9,659
"2022-02-28","C082MQX14W","1.21",2,467
"2022-02-28","C082MQX14W","4.51",17,1026
"2022-03-01","C082MQX14W","2.15",4,1454
"2022-03-01","C082MQX14W","2.09",5,3552
"2022-03-01","C082MQX14W","2.09",5,689
"2022-03-02","C082MQX14W","2.82",4,2839
"2022-03-02","C082MQX14W","4.84",9,4317
"2022-03-02","C082MQX14W","8.89",13,1257
"2022-03-03","C082MQX14W","4.58",7,3388
"2022-03-03","C082MQX14W","7.76",13,3050
"2022-03-03","C082MQX14W","10.33",20,1112
"2022-03-04","C082MQX14W","3.69",7,2936
"2022-03-04","C082MQX14W","0.43",1,1623
"2022-03-04","C082MQX14W","6.04",10,783
"2022-03-05","C082MQX14W","0.22",1,144
"2022-03-05","C082MQX14W","1.62",3,4711
"2022-03-05","C082MQX14W","1.84",4,1123
"2022-03-05","C082MQX14W","7.33",12,1196
"2022-03-06","C082MQX14W","4.40",9,3547
"2022-03-06","C082MQX14W","3.64",7,1302
"2022-03-06","C082MQX14W","5.67",12,922
"2022-03-07","C082MQX14W","0.55",1,18
"2022-03-07","C082MQX14W","1.33",2,3071
"2022-03-07","C082MQX14W","0.59",1,898
"2022-03-07","C082MQX14W","4.27",10,800
"2022-03-08","C082MQX14W","1.28",3,2795
"2022-03-08","C082MQX14W","1.58",3,774
"2022-03-08","C082MQX14W","3.11",7,772
"2022-03-09","C082MQX14W","0.69",2,3298
"2022-03-09","C082MQX14W","1.14",2,752
"2022-03-09","C082MQX14W","4.88",10,877
"2022-03-10","C082MQX14W","1.75",3,2783
"2022-03-10","C082MQX14W","1.16",2,637
"2022-03-10","C082MQX14W","5.20",12,637
"2022-03-11","C082MQX14W","2.51",5,2595
"2022-03-11","C082MQX14W","3.19",6,748
"2022-03-11","C082MQX14W","5.78",12,758
"2022-03-12","C082MQX14W","1.44",3,2654
"2022-03-12","C082MQX14W","0.95",3,773
"2022-03-12","C082MQX14W","3.12",9,668
"2022-03-13","C082MQX14W","2.47",6,3434
"2022-03-13","C082MQX14W","1.88",6,883
"2022-03-13","C082MQX14W","2.71",9,851
"2021-06-10","C083TX6VBG","0.64",1,45
"2021-06-17","C083TX6VBG","1.64",1,95
"2021-06-19","C083TX6VBG","1.09",2,7
"2021-06-19","C083TX6VBG","0.94",1,8
"2021-06-20","C083TX6VBG","0.31",1,64
"2021-06-22","C083TX6VBG","1.62",1,61
"2021-06-23","C083TX6VBG","0.12",1,379
"2021-06-23","C083TX6VBG","0.62",1,58
"2021-06-25","C083TX6VBG","0.15",1,315
"2021-06-25","C083TX6VBG","0.26",1,24
"2021-06-26","C083TX6VBG","0.12",1,375
"2021-06-26","C083TX6VBG","0.15",1,28
"2021-07-02","C083TX6VBG","0.34",1,83
"2021-07-04","C083TX6VBG","0.22",1,43
"2021-07-05","C083TX6VBG","0.10",1,76
"2021-07-07","C083TX6VBG","0.40",1,56
"2021-07-08","C083TX6VBG","0.69",1,1
"2021-07-08","C083TX6VBG","1.33",3,96
"2021-07-09","C083TX6VBG","1.62",2,72
"2021-07-10","C083TX6VBG","0.85",1,113
"2021-07-11","C083TX6VBG","0.00",0,0
"2021-07-11","C083TX6VBG","3.29",7,186
"2021-07-12","C083TX6VBG","0.24",2,110
"2021-07-12","C083TX6VBG","6.24",14,356
"2021-07-13","C083TX6VBG","5.32",8,140
"2021-07-14","C083TX6VBG","0.07",1,125
"2021-07-14","C083TX6VBG","0.50",2,151
"2021-07-15","C083TX6VBG","0.21",1,9
"2021-07-15","C083TX6VBG","1.40",2,123
"2021-07-16","C083TX6VBG","1.74",4,178
"2021-07-17","C083TX6VBG","1.09",3,104
"2021-07-17","C083TX6VBG","0.48",1,139
"2021-07-18","C083TX6VBG","0.08",1,467
"2021-07-18","C083TX6VBG","1.05",4,118
"2021-07-19","C083TX6VBG","0.75",1,149
"2021-07-19","C083TX6VBG","0.41",1,3
"2021-07-19","C083TX6VBG","0.77",2,132
"2021-07-20","C083TX6VBG","1.45",2,160
"2021-07-20","C083TX6VBG","0.18",1,191
"2021-07-21","C083TX6VBG","0.50",1,273
"2021-07-22","C083TX6VBG","2.08",3,661
"2021-07-22","C083TX6VBG","0.59",1,225
"2021-07-23","C083TX6VBG","0.84",1,90
"2021-07-23","C083TX6VBG","1.35",2,147
"2021-07-24","C083TX6VBG","0.72",1,153
